Year,GEO,Income concept,Economic family type,GINI
2003,Canada,Total income,"Two-parent families with children, two earners",0.301
2003,Canada,Total income,"Two-parent families with children, three or more earners",0.287
2003,Canada,Total income,Married couples with other relatives,0.308
2003,Canada,Total income,Lone-parent families,0.369
2003,Canada,Total income,Male lone-parent families,0.396
2003,Canada,Total income,Female lone-parent families,0.338
2003,Canada,Total income,"Female lone-parent families, no earners",0.187
2003,Canada,Total income,"Female lone-parent families, one earner",0.298
2003,Canada,Total income,"Female lone-parent families, two or more earners",0.286
2003,Canada,Total income,Other non-elderly families,0.343
2003,Canada,Total income,Unattached individuals,0.431
2003,Canada,Total income,Elderly males,0.348
2003,Canada,Total income,"Elderly males, non-earner",0.3
2003,Canada,Total income,"Elderly males, earner",0.408
2003,Canada,Total income,Elderly females,0.293
2003,Canada,Total income,"Elderly females, non-earner",0.288
2003,Canada,Total income,"Elderly females, earner",0.278
2003,Canada,Total income,Non-elderly males,0.448
2003,Canada,Total income,"Non-elderly males, non-earner",0.466
2003,Canada,Total income,"Non-elderly males, earner",0.405
2003,Canada,Total income,Non-elderly females,0.46
2003,Canada,Total income,"Non-elderly females, non-earner",0.445
2003,Canada,Total income,"Non-elderly females, earner",0.422
2003,Canada,After-tax income,All family units,0.389
2003,Canada,After-tax income,"Economic families, two persons or more",0.324
2003,Canada,After-tax income,Elderly families,0.267
2003,Canada,After-tax income,Elderly married couples,0.254
2003,Canada,After-tax income,Other elderly families,0.308
2003,Canada,After-tax income,Non-elderly families,0.322
2003,Canada,After-tax income,Married couples,0.318
2003,Canada,After-tax income,"Married couples, no earners",0.351
2003,Canada,After-tax income,"Married couples, one earner",0.316
2003,Canada,After-tax income,"Married couples, two earners",0.29
2003,Canada,After-tax income,Two-parent families with children,0.288
2003,Canada,After-tax income,"Two-parent families with children, no earners",0.262
2003,Canada,After-tax income,"Two-parent families with children, one earner",0.337
2003,Canada,After-tax income,"Two-parent families with children, two earners",0.26
2003,Canada,After-tax income,"Two-parent families with children, three or more earners",0.25
2003,Canada,After-tax income,Married couples with other relatives,0.275
2003,Canada,After-tax income,Lone-parent families,0.325
2003,Canada,After-tax income,Male lone-parent families,0.345
2003,Canada,After-tax income,Female lone-parent families,0.305
2003,Canada,After-tax income,"Female lone-parent families, no earners",0.184
2003,Canada,After-tax income,"Female lone-parent families, one earner",0.264
2003,Canada,After-tax income,"Female lone-parent families, two or more earners",0.253
2003,Canada,After-tax income,Other non-elderly families,0.315
2003,Canada,After-tax income,Unattached individuals,0.382
2003,Canada,After-tax income,Elderly males,0.289
2003,Canada,After-tax income,"Elderly males, non-earner",0.249
2003,Canada,After-tax income,"Elderly males, earner",0.346
2003,Canada,After-tax income,Elderly females,0.24
2003,Canada,After-tax income,"Elderly females, non-earner",0.235
2003,Canada,After-tax income,"Elderly females, earner",0.237
2003,Canada,After-tax income,Non-elderly males,0.406
2003,Canada,After-tax income,"Non-elderly males, non-earner",0.433
2003,Canada,After-tax income,"Non-elderly males, earner",0.364
2003,Canada,After-tax income,Non-elderly females,0.414
2003,Canada,After-tax income,"Non-elderly females, non-earner",0.409
2003,Canada,After-tax income,"Non-elderly females, earner",0.376
2004,Canada,Market income,All family units,0.512
2004,Canada,Market income,"Economic families, two persons or more",0.445
2004,Canada,Market income,Elderly families,0.55
2004,Canada,Market income,Elderly married couples,0.55
2004,Canada,Market income,Other elderly families,0.552
2004,Canada,Market income,Non-elderly families,0.412
2004,Canada,Market income,Married couples,0.388
2004,Canada,Market income,"Married couples, no earners",0.622
2004,Canada,Market income,"Married couples, one earner",0.416
2004,Canada,Market income,"Married couples, two earners",0.337
2004,Canada,Market income,Two-parent families with children,0.385
2004,Canada,Market income,"Two-parent families with children, no earners",0.83
2004,Canada,Market income,"Two-parent families with children, one earner",0.494
2004,Canada,Market income,"Two-parent families with children, two earners",0.348
2004,Canada,Market income,"Two-parent families with children, three or more earners",0.337
2004,Canada,Market income,Married couples with other relatives,0.34
2004,Canada,Market income,Lone-parent families,0.506
2004,Canada,Market income,Male lone-parent families,0.44
2004,Canada,Market income,Female lone-parent families,0.506
2004,Canada,Market income,"Female lone-parent families, no earners",0.741
2004,Canada,Market income,"Female lone-parent families, one earner",0.442
2004,Canada,Market income,"Female lone-parent families, two or more earners",0.367
2004,Canada,Market income,Other non-elderly families,0.409
2004,Canada,Market income,Unattached individuals,0.565
2004,Canada,Market income,Elderly males,0.623
2004,Canada,Market income,"Elderly males, non-earner",0.641
2004,Canada,Market income,"Elderly males, earner",0.535
2004,Canada,Market income,Elderly females,0.66
2004,Canada,Market income,"Elderly females, non-earner",0.679
2004,Canada,Market income,"Elderly females, earner",0.46
2004,Canada,Market income,Non-elderly males,0.505
2004,Canada,Market income,"Non-elderly males, non-earner",0.871
2004,Canada,Market income,"Non-elderly males, earner",0.432
2004,Canada,Market income,Non-elderly females,0.547
2004,Canada,Market income,"Non-elderly females, non-earner",0.816
2004,Canada,Market income,"Non-elderly females, earner",0.459
2004,Canada,Total income,All family units,0.431
2004,Canada,Total income,"Economic families, two persons or more",0.37
2004,Canada,Total income,Elderly families,0.315
2004,Canada,Total income,Elderly married couples,0.311
2004,Canada,Total income,Other elderly families,0.329
2004,Canada,Total income,Non-elderly families,0.366
2004,Canada,Total income,Married couples,0.35
2004,Canada,Total income,"Married couples, no earners",0.405
2004,Canada,Total income,"Married couples, one earner",0.359
2004,Canada,Total income,"Married couples, two earners",0.32
2004,Canada,Total income,Two-parent families with children,0.345
2004,Canada,Total income,"Two-parent families with children, no earners",0.266
2004,Canada,Total income,"Two-parent families with children, one earner",0.411
2004,Canada,Total income,"Two-parent families with children, two earners",0.315
2004,Canada,Total income,"Two-parent families with children, three or more earners",0.314
2004,Canada,Total income,Married couples with other relatives,0.31
2004,Canada,Total income,Lone-parent families,0.352
2004,Canada,Total income,Male lone-parent families,0.366
2004,Canada,Total income,Female lone-parent families,0.331
2004,Canada,Total income,"Female lone-parent families, no earners",0.209
2004,Canada,Total income,"Female lone-parent families, one earner",0.304
2004,Canada,Total income,"Female lone-parent families, two or more earners",0.282
2004,Canada,Total income,Other non-elderly families,0.347
2004,Canada,Total income,Unattached individuals,0.429
2004,Canada,Total income,Elderly males,0.32
2004,Canada,Total income,"Elderly males, non-earner",0.3
2004,Canada,Total income,"Elderly males, earner",0.35
2004,Canada,Total income,Elderly females,0.303
2004,Canada,Total income,"Elderly females, non-earner",0.295
2004,Canada,Total income,"Elderly females, earner",0.284
2004,Canada,Total income,Non-elderly males,0.444
2004,Canada,Total income,"Non-elderly males, non-earner",0.458
2004,Canada,Total income,"Non-elderly males, earner",0.404
2004,Canada,Total income,Non-elderly females,0.467
2004,Canada,Total income,"Non-elderly females, non-earner",0.449
2004,Canada,Total income,"Non-elderly females, earner",0.43
2004,Canada,After-tax income,All family units,0.394
2004,Canada,After-tax income,"Economic families, two persons or more",0.329
2004,Canada,After-tax income,Elderly families,0.267
2004,Canada,After-tax income,Elderly married couples,0.26
2004,Canada,After-tax income,Other elderly families,0.291
2004,Canada,After-tax income,Non-elderly families,0.327
2004,Canada,After-tax income,Married couples,0.312
2004,Canada,After-tax income,"Married couples, no earners",0.379
2004,Canada,After-tax income,"Married couples, one earner",0.312
2004,Canada,After-tax income,"Married couples, two earners",0.283
2004,Canada,After-tax income,Two-parent families with children,0.302
2004,Canada,After-tax income,"Two-parent families with children, no earners",0.259
2004,Canada,After-tax income,"Two-parent families with children, one earner",0.345
2004,Canada,After-tax income,"Two-parent families with children, two earners",0.273
2004,Canada,After-tax income,"Two-parent families with children, three or more earners",0.271
2004,Canada,After-tax income,Married couples with other relatives,0.277
2004,Canada,After-tax income,Lone-parent families,0.312
2004,Canada,After-tax income,Male lone-parent families,0.321
2004,Canada,After-tax income,Female lone-parent families,0.298
2004,Canada,After-tax income,"Female lone-parent families, no earners",0.206
2004,Canada,After-tax income,"Female lone-parent families, one earner",0.268
2004,Canada,After-tax income,"Female lone-parent families, two or more earners",0.253
2004,Canada,After-tax income,Other non-elderly families,0.321
2004,Canada,After-tax income,Unattached individuals,0.382
2004,Canada,After-tax income,Elderly males,0.271
2004,Canada,After-tax income,"Elderly males, non-earner",0.256
2004,Canada,After-tax income,"Elderly males, earner",0.297
2004,Canada,After-tax income,Elderly females,0.249
2004,Canada,After-tax income,"Elderly females, non-earner",0.241
2004,Canada,After-tax income,"Elderly females, earner",0.245
2004,Canada,After-tax income,Non-elderly males,0.402
2004,Canada,After-tax income,"Non-elderly males, non-earner",0.418
2004,Canada,After-tax income,"Non-elderly males, earner",0.363
2004,Canada,After-tax income,Non-elderly females,0.422
2004,Canada,After-tax income,"Non-elderly females, non-earner",0.416
2004,Canada,After-tax income,"Non-elderly females, earner",0.385
2005,Canada,Market income,All family units,0.508
2005,Canada,Market income,"Economic families, two persons or more",0.439
2005,Canada,Market income,Elderly families,0.562
2005,Canada,Market income,Elderly married couples,0.561
2005,Canada,Market income,Other elderly families,0.554
2005,Canada,Market income,Non-elderly families,0.405
2005,Canada,Market income,Married couples,0.391
2005,Canada,Market income,"Married couples, no earners",0.627
2005,Canada,Market income,"Married couples, one earner",0.399
2005,Canada,Market income,"Married couples, two earners",0.344
2005,Canada,Market income,Two-parent families with children,0.365
2005,Canada,Market income,"Two-parent families with children, no earners",0.854
2005,Canada,Market income,"Two-parent families with children, one earner",0.441
2005,Canada,Market income,"Two-parent families with children, two earners",0.337
2005,Canada,Market income,"Two-parent families with children, three or more earners",0.288
2005,Canada,Market income,Married couples with other relatives,0.354
2005,Canada,Market income,Lone-parent families,0.532
2005,Canada,Market income,Male lone-parent families,0.477
2005,Canada,Market income,Female lone-parent families,0.529
2005,Canada,Market income,"Female lone-parent families, no earners",0.799
2005,Canada,Market income,"Female lone-parent families, one earner",0.498
2005,Canada,Market income,"Female lone-parent families, two or more earners",0.328
2005,Canada,Market income,Other non-elderly families,0.386
2005,Canada,Market income,Unattached individuals,0.569
2005,Canada,Market income,Elderly males,0.647
2005,Canada,Market income,"Elderly males, non-earner",0.648
2005,Canada,Market income,"Elderly males, earner",0.546
2005,Canada,Market income,Elderly females,0.674
2005,Canada,Market income,"Elderly females, non-earner",0.694
2005,Canada,Market income,"Elderly females, earner",0.469
2005,Canada,Market income,Non-elderly males,0.523
2005,Canada,Market income,"Non-elderly males, non-earner",0.848
2005,Canada,Market income,"Non-elderly males, earner",0.448
2005,Canada,Market income,Non-elderly females,0.516
2005,Canada,Market income,"Non-elderly females, non-earner",0.806
2005,Canada,Market income,"Non-elderly females, earner",0.436
2005,Canada,Total income,All family units,0.429
2005,Canada,Total income,"Economic families, two persons or more",0.364
2005,Canada,Total income,Elderly families,0.329
2005,Canada,Total income,Elderly married couples,0.322
2005,Canada,Total income,Other elderly families,0.345
2005,Canada,Total income,Non-elderly families,0.359
2005,Canada,Total income,Married couples,0.356
2005,Canada,Total income,"Married couples, no earners",0.412
2005,Canada,Total income,"Married couples, one earner",0.351
2005,Canada,Total income,"Married couples, two earners",0.328
2005,Canada,Total income,Two-parent families with children,0.323
2005,Canada,Total income,"Two-parent families with children, no earners",0.372
2005,Canada,Total income,"Two-parent families with children, one earner",0.361
2005,Canada,Total income,"Two-parent families with children, two earners",0.302
2005,Canada,Total income,"Two-parent families with children, three or more earners",0.266
2005,Canada,Total income,Married couples with other relatives,0.327
2005,Canada,Total income,Lone-parent families,0.388
2005,Canada,Total income,Male lone-parent families,0.405
2005,Canada,Total income,Female lone-parent families,0.365
2005,Canada,Total income,"Female lone-parent families, no earners",0.2
2005,Canada,Total income,"Female lone-parent families, one earner",0.363
2005,Canada,Total income,"Female lone-parent families, two or more earners",0.252
2005,Canada,Total income,Other non-elderly families,0.327
2005,Canada,Total income,Unattached individuals,0.436
2005,Canada,Total income,Elderly males,0.339
2005,Canada,Total income,"Elderly males, non-earner",0.287
2005,Canada,Total income,"Elderly males, earner",0.388
2005,Canada,Total income,Elderly females,0.301
2005,Canada,Total income,"Elderly females, non-earner",0.29
2005,Canada,Total income,"Elderly females, earner",0.294
2005,Canada,Total income,Non-elderly males,0.465
2005,Canada,Total income,"Non-elderly males, non-earner",0.491
2005,Canada,Total income,"Non-elderly males, earner",0.423
2005,Canada,Total income,Non-elderly females,0.44
2005,Canada,Total income,"Non-elderly females, non-earner",0.453
2005,Canada,Total income,"Non-elderly females, earner",0.409
2005,Canada,After-tax income,All family units,0.393
2005,Canada,After-tax income,"Economic families, two persons or more",0.325
2005,Canada,After-tax income,Elderly families,0.284
2005,Canada,After-tax income,Elderly married couples,0.271
2005,Canada,After-tax income,Other elderly families,0.312
2005,Canada,After-tax income,Non-elderly families,0.321
2005,Canada,After-tax income,Married couples,0.319
2005,Canada,After-tax income,"Married couples, no earners",0.371
2005,Canada,After-tax income,"Married couples, one earner",0.314
2005,Canada,After-tax income,"Married couples, two earners",0.29
2005,Canada,After-tax income,Two-parent families with children,0.284
2005,Canada,After-tax income,"Two-parent families with children, no earners",0.364
2005,Canada,After-tax income,"Two-parent families with children, one earner",0.299
2005,Canada,After-tax income,"Two-parent families with children, two earners",0.263
2005,Canada,After-tax income,"Two-parent families with children, three or more earners",0.232
2005,Canada,After-tax income,Married couples with other relatives,0.289
2005,Canada,After-tax income,Lone-parent families,0.336
2005,Canada,After-tax income,Male lone-parent families,0.349
2005,Canada,After-tax income,Female lone-parent families,0.322
2005,Canada,After-tax income,"Female lone-parent families, no earners",0.199
2005,Canada,After-tax income,"Female lone-parent families, one earner",0.31
2005,Canada,After-tax income,"Female lone-parent families, two or more earners",0.226
2005,Canada,After-tax income,Other non-elderly families,0.302
2005,Canada,After-tax income,Unattached individuals,0.388
2005,Canada,After-tax income,Elderly males,0.28
2005,Canada,After-tax income,"Elderly males, non-earner",0.24
2005,Canada,After-tax income,"Elderly males, earner",0.316
2005,Canada,After-tax income,Elderly females,0.246
2005,Canada,After-tax income,"Elderly females, non-earner",0.235
2005,Canada,After-tax income,"Elderly females, earner",0.257
2005,Canada,After-tax income,Non-elderly males,0.422
2005,Canada,After-tax income,"Non-elderly males, non-earner",0.452
2005,Canada,After-tax income,"Non-elderly males, earner",0.38
2005,Canada,After-tax income,Non-elderly females,0.4
2005,Canada,After-tax income,"Non-elderly females, non-earner",0.417
2005,Canada,After-tax income,"Non-elderly females, earner",0.37
2006,Canada,Market income,All family units,0.505
2006,Canada,Market income,"Economic families, two persons or more",0.435
2006,Canada,Market income,Elderly families,0.546
2006,Canada,Market income,Elderly married couples,0.547
2006,Canada,Market income,Other elderly families,0.536
2006,Canada,Market income,Non-elderly families,0.402
2006,Canada,Market income,Married couples,0.387
2006,Canada,Market income,"Married couples, no earners",0.591
2006,Canada,Market income,"Married couples, one earner",0.382
2006,Canada,Market income,"Married couples, two earners",0.348
2006,Canada,Market income,Two-parent families with children,0.369
2006,Canada,Market income,"Two-parent families with children, no earners",0.782
2006,Canada,Market income,"Two-parent families with children, one earner",0.47
2006,Canada,Market income,"Two-parent families with children, two earners",0.339
2006,Canada,Market income,"Two-parent families with children, three or more earners",0.307
2006,Canada,Market income,Married couples with other relatives,0.356
2006,Canada,Market income,Lone-parent families,0.5
2006,Canada,Market income,Male lone-parent families,0.419
2006,Canada,Market income,Female lone-parent families,0.504
2006,Canada,Market income,"Female lone-parent families, no earners",0.822
2006,Canada,Market income,"Female lone-parent families, one earner",0.458
2006,Canada,Market income,"Female lone-parent families, two or more earners",0.326
2006,Canada,Market income,Other non-elderly families,0.372
2006,Canada,Market income,Unattached individuals,0.571
2006,Canada,Market income,Elderly males,0.646
2006,Canada,Market income,"Elderly males, non-earner",0.659
2006,Canada,Market income,"Elderly males, earner",0.524
2006,Canada,Market income,Elderly females,0.673
2006,Canada,Market income,"Elderly females, non-earner",0.69
2006,Canada,Market income,"Elderly females, earner",0.513
2006,Canada,Market income,Non-elderly males,0.525
2006,Canada,Market income,"Non-elderly males, non-earner",0.846
2006,Canada,Market income,"Non-elderly males, earner",0.466
2006,Canada,Market income,Non-elderly females,0.521
2006,Canada,Market income,"Non-elderly females, non-earner",0.805
2006,Canada,Market income,"Non-elderly females, earner",0.442
2006,Canada,Total income,All family units,0.427
2006,Canada,Total income,"Economic families, two persons or more",0.36
2006,Canada,Total income,Elderly families,0.322
2006,Canada,Total income,Elderly married couples,0.315
2006,Canada,Total income,Other elderly families,0.337
2006,Canada,Total income,Non-elderly families,0.355
2006,Canada,Total income,Married couples,0.353
2006,Canada,Total income,"Married couples, no earners",0.396
2006,Canada,Total income,"Married couples, one earner",0.335
2006,Canada,Total income,"Married couples, two earners",0.332
2006,Canada,Total income,Two-parent families with children,0.324
2006,Canada,Total income,"Two-parent families with children, no earners",0.269
2006,Canada,Total income,"Two-parent families with children, one earner",0.376
2006,Canada,Total income,"Two-parent families with children, two earners",0.3
2006,Canada,Total income,"Two-parent families with children, three or more earners",0.282
2006,Canada,Total income,Married couples with other relatives,0.327
2006,Canada,Total income,Lone-parent families,0.362
2006,Canada,Total income,Male lone-parent families,0.351
2006,Canada,Total income,Female lone-parent families,0.346
2006,Canada,Total income,"Female lone-parent families, no earners",0.256
2006,Canada,Total income,"Female lone-parent families, one earner",0.332
2006,Canada,Total income,"Female lone-parent families, two or more earners",0.252
2006,Canada,Total income,Other non-elderly families,0.317
2006,Canada,Total income,Unattached individuals,0.444
2006,Canada,Total income,Elderly males,0.335
2006,Canada,Total income,"Elderly males, non-earner",0.29
2006,Canada,Total income,"Elderly males, earner",0.365
2006,Canada,Total income,Elderly females,0.315
2006,Canada,Total income,"Elderly females, non-earner",0.307
2006,Canada,Total income,"Elderly females, earner",0.319
2006,Canada,Total income,Non-elderly males,0.477
2006,Canada,Total income,"Non-elderly males, non-earner",0.507
2006,Canada,Total income,"Non-elderly males, earner",0.443
2006,Canada,Total income,Non-elderly females,0.445
2006,Canada,Total income,"Non-elderly females, non-earner",0.435
2006,Canada,Total income,"Non-elderly females, earner",0.412
2006,Canada,After-tax income,All family units,0.392
2006,Canada,After-tax income,"Economic families, two persons or more",0.321
2006,Canada,After-tax income,Elderly families,0.277
2006,Canada,After-tax income,Elderly married couples,0.262
2006,Canada,After-tax income,Other elderly families,0.311
2006,Canada,After-tax income,Non-elderly families,0.318
2006,Canada,After-tax income,Married couples,0.318
2006,Canada,After-tax income,"Married couples, no earners",0.36
2006,Canada,After-tax income,"Married couples, one earner",0.298
2006,Canada,After-tax income,"Married couples, two earners",0.296
2006,Canada,After-tax income,Two-parent families with children,0.285
2006,Canada,After-tax income,"Two-parent families with children, no earners",0.264
2006,Canada,After-tax income,"Two-parent families with children, one earner",0.319
2006,Canada,After-tax income,"Two-parent families with children, two earners",0.261
2006,Canada,After-tax income,"Two-parent families with children, three or more earners",0.245
2006,Canada,After-tax income,Married couples with other relatives,0.288
2006,Canada,After-tax income,Lone-parent families,0.317
2006,Canada,After-tax income,Male lone-parent families,0.304
2006,Canada,After-tax income,Female lone-parent families,0.308
2006,Canada,After-tax income,"Female lone-parent families, no earners",0.241
2006,Canada,After-tax income,"Female lone-parent families, one earner",0.285
2006,Canada,After-tax income,"Female lone-parent families, two or more earners",0.227
2006,Canada,After-tax income,Other non-elderly families,0.294
2006,Canada,After-tax income,Unattached individuals,0.395
2006,Canada,After-tax income,Elderly males,0.271
2006,Canada,After-tax income,"Elderly males, non-earner",0.239
2006,Canada,After-tax income,"Elderly males, earner",0.288
2006,Canada,After-tax income,Elderly females,0.264
2006,Canada,After-tax income,"Elderly females, non-earner",0.257
2006,Canada,After-tax income,"Elderly females, earner",0.273
2006,Canada,After-tax income,Non-elderly males,0.434
2006,Canada,After-tax income,"Non-elderly males, non-earner",0.469
2006,Canada,After-tax income,"Non-elderly males, earner",0.4
2006,Canada,After-tax income,Non-elderly females,0.402
2006,Canada,After-tax income,"Non-elderly females, non-earner",0.403
2006,Canada,After-tax income,"Non-elderly females, earner",0.37
2007,Canada,Market income,All family units,0.507
2007,Canada,Market income,"Economic families, two persons or more",0.437
2007,Canada,Market income,Elderly families,0.555
2007,Canada,Market income,Elderly married couples,0.559
2007,Canada,Market income,Other elderly families,0.537
2007,Canada,Market income,Non-elderly families,0.404
2007,Canada,Market income,Married couples,0.398
2007,Canada,Market income,"Married couples, no earners",0.579
2007,Canada,Market income,"Married couples, one earner",0.424
2007,Canada,Market income,"Married couples, two earners",0.356
2007,Canada,Market income,Two-parent families with children,0.368
2007,Canada,Market income,"Two-parent families with children, no earners",0.833
2007,Canada,Market income,"Two-parent families with children, one earner",0.463
2007,Canada,Market income,"Two-parent families with children, two earners",0.342
2007,Canada,Market income,"Two-parent families with children, three or more earners",0.309
2007,Canada,Market income,Married couples with other relatives,0.341
2007,Canada,Market income,Lone-parent families,0.51
2007,Canada,Market income,Male lone-parent families,0.444
2007,Canada,Market income,Female lone-parent families,0.513
2007,Canada,Market income,"Female lone-parent families, no earners",0.821
2007,Canada,Market income,"Female lone-parent families, one earner",0.473
2007,Canada,Market income,"Female lone-parent families, two or more earners",0.321
2007,Canada,Market income,Other non-elderly families,0.374
2007,Canada,Market income,Unattached individuals,0.563
2007,Canada,Market income,Elderly males,0.658
2007,Canada,Market income,"Elderly males, non-earner",0.675
2007,Canada,Market income,"Elderly males, earner",0.541
2007,Canada,Market income,Elderly females,0.64
2007,Canada,Market income,"Elderly females, non-earner",0.66
2007,Canada,Market income,"Elderly females, earner",0.446
2007,Canada,Market income,Non-elderly males,0.513
2007,Canada,Market income,"Non-elderly males, non-earner",0.851
2007,Canada,Market income,"Non-elderly males, earner",0.447
2007,Canada,Market income,Non-elderly females,0.528
2007,Canada,Market income,"Non-elderly females, non-earner",0.827
2007,Canada,Market income,"Non-elderly females, earner",0.446
2007,Canada,Total income,All family units,0.429
2007,Canada,Total income,"Economic families, two persons or more",0.364
2007,Canada,Total income,Elderly families,0.339
2007,Canada,Total income,Elderly married couples,0.336
2007,Canada,Total income,Other elderly families,0.344
2007,Canada,Total income,Non-elderly families,0.358
2007,Canada,Total income,Married couples,0.364
2007,Canada,Total income,"Married couples, no earners",0.371
2007,Canada,Total income,"Married couples, one earner",0.365
2007,Canada,Total income,"Married couples, two earners",0.341
2007,Canada,Total income,Two-parent families with children,0.324
2007,Canada,Total income,"Two-parent families with children, no earners",0.332
2007,Canada,Total income,"Two-parent families with children, one earner",0.366
2007,Canada,Total income,"Two-parent families with children, two earners",0.303
2007,Canada,Total income,"Two-parent families with children, three or more earners",0.285
2007,Canada,Total income,Married couples with other relatives,0.313
2007,Canada,Total income,Lone-parent families,0.369
2007,Canada,Total income,Male lone-parent families,0.367
2007,Canada,Total income,Female lone-parent families,0.356
2007,Canada,Total income,"Female lone-parent families, no earners",0.22
2007,Canada,Total income,"Female lone-parent families, one earner",0.34
2007,Canada,Total income,"Female lone-parent families, two or more earners",0.258
2007,Canada,Total income,Other non-elderly families,0.317
2007,Canada,Total income,Unattached individuals,0.436
2007,Canada,Total income,Elderly males,0.368
2007,Canada,Total income,"Elderly males, non-earner",0.328
2007,Canada,Total income,"Elderly males, earner",0.385
2007,Canada,Total income,Elderly females,0.298
2007,Canada,Total income,"Elderly females, non-earner",0.288
2007,Canada,Total income,"Elderly females, earner",0.284
2007,Canada,Total income,Non-elderly males,0.46
2007,Canada,Total income,"Non-elderly males, non-earner",0.525
2007,Canada,Total income,"Non-elderly males, earner",0.423
2007,Canada,Total income,Non-elderly females,0.451
2007,Canada,Total income,"Non-elderly females, non-earner",0.44
2007,Canada,Total income,"Non-elderly females, earner",0.416
2007,Canada,After-tax income,All family units,0.393
2007,Canada,After-tax income,"Economic families, two persons or more",0.323
2007,Canada,After-tax income,Elderly families,0.295
2007,Canada,After-tax income,Elderly married couples,0.288
2007,Canada,After-tax income,Other elderly families,0.308
2007,Canada,After-tax income,Non-elderly families,0.319
2007,Canada,After-tax income,Married couples,0.326
2007,Canada,After-tax income,"Married couples, no earners",0.348
2007,Canada,After-tax income,"Married couples, one earner",0.326
2007,Canada,After-tax income,"Married couples, two earners",0.304
2007,Canada,After-tax income,Two-parent families with children,0.282
2007,Canada,After-tax income,"Two-parent families with children, no earners",0.32
2007,Canada,After-tax income,"Two-parent families with children, one earner",0.305
2007,Canada,After-tax income,"Two-parent families with children, two earners",0.261
2007,Canada,After-tax income,"Two-parent families with children, three or more earners",0.244
2007,Canada,After-tax income,Married couples with other relatives,0.275
2007,Canada,After-tax income,Lone-parent families,0.329
2007,Canada,After-tax income,Male lone-parent families,0.319
2007,Canada,After-tax income,Female lone-parent families,0.323
2007,Canada,After-tax income,"Female lone-parent families, no earners",0.219
2007,Canada,After-tax income,"Female lone-parent families, one earner",0.299
2007,Canada,After-tax income,"Female lone-parent families, two or more earners",0.232
2007,Canada,After-tax income,Other non-elderly families,0.291
2007,Canada,After-tax income,Unattached individuals,0.387
2007,Canada,After-tax income,Elderly males,0.312
2007,Canada,After-tax income,"Elderly males, non-earner",0.28
2007,Canada,After-tax income,"Elderly males, earner",0.326
2007,Canada,After-tax income,Elderly females,0.251
2007,Canada,After-tax income,"Elderly females, non-earner",0.241
2007,Canada,After-tax income,"Elderly females, earner",0.247
2007,Canada,After-tax income,Non-elderly males,0.417
2007,Canada,After-tax income,"Non-elderly males, non-earner",0.498
2007,Canada,After-tax income,"Non-elderly males, earner",0.378
2007,Canada,After-tax income,Non-elderly females,0.406
2007,Canada,After-tax income,"Non-elderly females, non-earner",0.406
2007,Canada,After-tax income,"Non-elderly females, earner",0.371
2008,Canada,Market income,All family units,0.509
2008,Canada,Market income,"Economic families, two persons or more",0.445
2008,Canada,Market income,Elderly families,0.556
2008,Canada,Market income,Elderly married couples,0.55
2008,Canada,Market income,Other elderly families,0.56
2008,Canada,Market income,Non-elderly families,0.413
2008,Canada,Market income,Married couples,0.398
2008,Canada,Market income,"Married couples, no earners",0.658
2008,Canada,Market income,"Married couples, one earner",0.406
2008,Canada,Market income,"Married couples, two earners",0.349
2008,Canada,Market income,Two-parent families with children,0.383
2008,Canada,Market income,"Two-parent families with children, no earners",0.795
2008,Canada,Market income,"Two-parent families with children, one earner",0.491
2008,Canada,Market income,"Two-parent families with children, two earners",0.354
2008,Canada,Market income,"Two-parent families with children, three or more earners",0.301
2008,Canada,Market income,Married couples with other relatives,0.347
2008,Canada,Market income,Lone-parent families,0.494
2008,Canada,Market income,Male lone-parent families,0.379
2008,Canada,Market income,Female lone-parent families,0.511
2008,Canada,Market income,"Female lone-parent families, no earners",0.857
2008,Canada,Market income,"Female lone-parent families, one earner",0.435
2008,Canada,Market income,"Female lone-parent families, two or more earners",0.393
2008,Canada,Market income,Other non-elderly families,0.408
2008,Canada,Market income,Unattached individuals,0.552
2008,Canada,Market income,Elderly males,0.62
2008,Canada,Market income,"Elderly males, non-earner",0.65
2008,Canada,Market income,"Elderly males, earner",0.491
2008,Canada,Market income,Elderly females,0.661
2008,Canada,Market income,"Elderly females, non-earner",0.691
2008,Canada,Market income,"Elderly females, earner",0.426
2008,Canada,Market income,Non-elderly males,0.485
2008,Canada,Market income,"Non-elderly males, non-earner",0.87
2008,Canada,Market income,"Non-elderly males, earner",0.405
2008,Canada,Market income,Non-elderly females,0.523
2008,Canada,Market income,"Non-elderly females, non-earner",0.859
2008,Canada,Market income,"Non-elderly females, earner",0.424
2008,Canada,Total income,All family units,0.431
2008,Canada,Total income,"Economic families, two persons or more",0.372
2008,Canada,Total income,Elderly families,0.334
2008,Canada,Total income,Elderly married couples,0.322
2008,Canada,Total income,Other elderly families,0.361
2008,Canada,Total income,Non-elderly families,0.367
2008,Canada,Total income,Married couples,0.362
2008,Canada,Total income,"Married couples, no earners",0.401
2008,Canada,Total income,"Married couples, one earner",0.354
2008,Canada,Total income,"Married couples, two earners",0.333
2008,Canada,Total income,Two-parent families with children,0.339
2008,Canada,Total income,"Two-parent families with children, no earners",0.337
