Year,GEO,Economic family type,Income concept,After-tax income quintile,Average income (Dollars),Share of income (Percent)
1999,Canada,All family units,After-tax income,Lowest quintile,12700,4.8
1999,Canada,All family units,After-tax income,Second quintile,28900,10.9
1999,Canada,All family units,After-tax income,Third quintile,44500,16.7
1999,Canada,All family units,After-tax income,Fourth quintile,64700,24.3
1999,Canada,All family units,After-tax income,Highest quintile,115100,43.3
1999,Canada,"Economic families, two persons or more",Market income,Total of quintiles,72700,100
1999,Canada,"Economic families, two persons or more",Market income,Lowest quintile,11900,3.3
1999,Canada,"Economic families, two persons or more",Market income,Second quintile,35900,9.9
1999,Canada,"Economic families, two persons or more",Market income,Third quintile,60800,16.7
1999,Canada,"Economic families, two persons or more",Market income,Fourth quintile,89800,24.7
1999,Canada,"Economic families, two persons or more",Market income,Highest quintile,164900,45.4
1999,Canada,"Economic families, two persons or more",Total income,Total of quintiles,81500,100
1999,Canada,"Economic families, two persons or more",Total income,Lowest quintile,24900,6.1
1999,Canada,"Economic families, two persons or more",Total income,Second quintile,47600,11.7
1999,Canada,"Economic families, two persons or more",Total income,Third quintile,69100,17
1999,Canada,"Economic families, two persons or more",Total income,Fourth quintile,95800,23.5
1999,Canada,"Economic families, two persons or more",Total income,Highest quintile,170100,41.7
1999,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,65700,100
1999,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,23400,7.1
1999,Canada,"Economic families, two persons or more",After-tax income,Second quintile,42100,12.8
1999,Canada,"Economic families, two persons or more",After-tax income,Third quintile,57800,17.6
1999,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,77200,23.5
1999,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,127800,38.9
1999,Canada,Unattached individuals,Market income,Total of quintiles,27200,100
1999,Canada,Unattached individuals,Market income,Lowest quintile,3000,2.2
1999,Canada,Unattached individuals,Market income,Second quintile,6400,4.7
1999,Canada,Unattached individuals,Market income,Third quintile,14900,11
1999,Canada,Unattached individuals,Market income,Fourth quintile,33100,24.4
1999,Canada,Unattached individuals,Market income,Highest quintile,78400,57.8
1999,Canada,Unattached individuals,Total income,Total of quintiles,33600,100
1999,Canada,Unattached individuals,Total income,Lowest quintile,7100,4.2
1999,Canada,Unattached individuals,Total income,Second quintile,16300,9.7
1999,Canada,Unattached individuals,Total income,Third quintile,24300,14.5
1999,Canada,Unattached individuals,Total income,Fourth quintile,38900,23.2
1999,Canada,Unattached individuals,Total income,Highest quintile,81200,48.4
1999,Canada,Unattached individuals,After-tax income,Total of quintiles,27400,100
1999,Canada,Unattached individuals,After-tax income,Lowest quintile,6800,4.9
1999,Canada,Unattached individuals,After-tax income,Second quintile,15800,11.6
1999,Canada,Unattached individuals,After-tax income,Third quintile,22100,16.2
1999,Canada,Unattached individuals,After-tax income,Fourth quintile,32400,23.7
1999,Canada,Unattached individuals,After-tax income,Highest quintile,59600,43.6
2000,Canada,All family units,Market income,Total of quintiles,60000,100
2000,Canada,All family units,Market income,Lowest quintile,6000,2
2000,Canada,All family units,Market income,Second quintile,22000,7.3
2000,Canada,All family units,Market income,Third quintile,44200,14.7
2000,Canada,All family units,Market income,Fourth quintile,74500,24.8
2000,Canada,All family units,Market income,Highest quintile,153300,51.1
2000,Canada,All family units,Total income,Total of quintiles,67800,100
2000,Canada,All family units,Total income,Lowest quintile,14200,4.2
2000,Canada,All family units,Total income,Second quintile,32700,9.6
2000,Canada,All family units,Total income,Third quintile,52900,15.6
2000,Canada,All family units,Total income,Fourth quintile,81000,23.9
2000,Canada,All family units,Total income,Highest quintile,158300,46.7
2000,Canada,All family units,After-tax income,Total of quintiles,54500,100
2000,Canada,All family units,After-tax income,Lowest quintile,12700,4.6
2000,Canada,All family units,After-tax income,Second quintile,29300,10.7
2000,Canada,All family units,After-tax income,Third quintile,45000,16.5
2000,Canada,All family units,After-tax income,Fourth quintile,65800,24.1
2000,Canada,All family units,After-tax income,Highest quintile,119900,44
2000,Canada,"Economic families, two persons or more",Market income,Total of quintiles,76000,100
2000,Canada,"Economic families, two persons or more",Market income,Lowest quintile,13400,3.5
2000,Canada,"Economic families, two persons or more",Market income,Second quintile,36900,9.7
2000,Canada,"Economic families, two persons or more",Market income,Third quintile,62600,16.5
2000,Canada,"Economic families, two persons or more",Market income,Fourth quintile,91900,24.2
2000,Canada,"Economic families, two persons or more",Market income,Highest quintile,175100,46.1
2000,Canada,"Economic families, two persons or more",Total income,Total of quintiles,84500,100
2000,Canada,"Economic families, two persons or more",Total income,Lowest quintile,26200,6.2
2000,Canada,"Economic families, two persons or more",Total income,Second quintile,48200,11.4
2000,Canada,"Economic families, two persons or more",Total income,Third quintile,70500,16.7
2000,Canada,"Economic families, two persons or more",Total income,Fourth quintile,97800,23.1
2000,Canada,"Economic families, two persons or more",Total income,Highest quintile,180000,42.6
2000,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,67700,100
2000,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,23500,6.9
2000,Canada,"Economic families, two persons or more",After-tax income,Second quintile,42600,12.6
2000,Canada,"Economic families, two persons or more",After-tax income,Third quintile,58800,17.4
2000,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,79000,23.3
2000,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,134800,39.8
2000,Canada,Unattached individuals,Market income,Total of quintiles,27300,100
2000,Canada,Unattached individuals,Market income,Lowest quintile,3400,2.5
2000,Canada,Unattached individuals,Market income,Second quintile,6100,4.5
2000,Canada,Unattached individuals,Market income,Third quintile,16200,11.9
2000,Canada,Unattached individuals,Market income,Fourth quintile,34200,25.1
2000,Canada,Unattached individuals,Market income,Highest quintile,76400,56
2000,Canada,Unattached individuals,Total income,Total of quintiles,33600,100
2000,Canada,Unattached individuals,Total income,Lowest quintile,7600,4.5
2000,Canada,Unattached individuals,Total income,Second quintile,16500,9.9
2000,Canada,Unattached individuals,Total income,Third quintile,25300,15.1
2000,Canada,Unattached individuals,Total income,Fourth quintile,39500,23.6
2000,Canada,Unattached individuals,Total income,Highest quintile,78900,47
2000,Canada,Unattached individuals,After-tax income,Total of quintiles,27500,100
2000,Canada,Unattached individuals,After-tax income,Lowest quintile,7000,5.1
2000,Canada,Unattached individuals,After-tax income,Second quintile,16000,11.7
2000,Canada,Unattached individuals,After-tax income,Third quintile,22600,16.4
2000,Canada,Unattached individuals,After-tax income,Fourth quintile,32900,23.9
2000,Canada,Unattached individuals,After-tax income,Highest quintile,59200,43
2001,Canada,All family units,Market income,Total of quintiles,60600,100
2001,Canada,All family units,Market income,Lowest quintile,5700,1.9
2001,Canada,All family units,Market income,Second quintile,22700,7.5
2001,Canada,All family units,Market income,Third quintile,44600,14.7
2001,Canada,All family units,Market income,Fourth quintile,74600,24.6
2001,Canada,All family units,Market income,Highest quintile,155700,51.3
2001,Canada,All family units,Total income,Total of quintiles,68900,100
2001,Canada,All family units,Total income,Lowest quintile,14200,4.1
2001,Canada,All family units,Total income,Second quintile,33500,9.7
2001,Canada,All family units,Total income,Third quintile,53900,15.6
2001,Canada,All family units,Total income,Fourth quintile,81800,23.8
2001,Canada,All family units,Total income,Highest quintile,161000,46.8
2001,Canada,All family units,After-tax income,Total of quintiles,56700,100
2001,Canada,All family units,After-tax income,Lowest quintile,13600,4.8
2001,Canada,All family units,After-tax income,Second quintile,30500,10.7
2001,Canada,All family units,After-tax income,Third quintile,46600,16.4
2001,Canada,All family units,After-tax income,Fourth quintile,68100,24
2001,Canada,All family units,After-tax income,Highest quintile,124700,44
2001,Canada,"Economic families, two persons or more",Market income,Total of quintiles,76700,100
2001,Canada,"Economic families, two persons or more",Market income,Lowest quintile,12900,3.4
2001,Canada,"Economic families, two persons or more",Market income,Second quintile,37500,9.8
2001,Canada,"Economic families, two persons or more",Market income,Third quintile,63000,16.4
2001,Canada,"Economic families, two persons or more",Market income,Fourth quintile,91900,23.9
2001,Canada,"Economic families, two persons or more",Market income,Highest quintile,178400,46.5
2001,Canada,"Economic families, two persons or more",Total income,Total of quintiles,85900,100
2001,Canada,"Economic families, two persons or more",Total income,Lowest quintile,26300,6.1
2001,Canada,"Economic families, two persons or more",Total income,Second quintile,49200,11.5
2001,Canada,"Economic families, two persons or more",Total income,Third quintile,71800,16.7
2001,Canada,"Economic families, two persons or more",Total income,Fourth quintile,98700,23
2001,Canada,"Economic families, two persons or more",Total income,Highest quintile,183400,42.7
2001,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,70500,100
2001,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,25200,7.1
2001,Canada,"Economic families, two persons or more",After-tax income,Second quintile,44200,12.5
2001,Canada,"Economic families, two persons or more",After-tax income,Third quintile,61100,17.3
2001,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,81600,23.1
2001,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,140500,39.9
2001,Canada,Unattached individuals,Market income,Total of quintiles,28100,100
2001,Canada,Unattached individuals,Market income,Lowest quintile,3100,2.2
2001,Canada,Unattached individuals,Market income,Second quintile,6500,4.6
2001,Canada,Unattached individuals,Market income,Third quintile,17400,12.4
2001,Canada,Unattached individuals,Market income,Fourth quintile,35800,25.5
2001,Canada,Unattached individuals,Market income,Highest quintile,77700,55.3
2001,Canada,Unattached individuals,Total income,Total of quintiles,34500,100
2001,Canada,Unattached individuals,Total income,Lowest quintile,7600,4.4
2001,Canada,Unattached individuals,Total income,Second quintile,17100,9.9
2001,Canada,Unattached individuals,Total income,Third quintile,26200,15.2
2001,Canada,Unattached individuals,Total income,Fourth quintile,40900,23.7
2001,Canada,Unattached individuals,Total income,Highest quintile,80700,46.8
2001,Canada,Unattached individuals,After-tax income,Total of quintiles,28900,100
2001,Canada,Unattached individuals,After-tax income,Lowest quintile,7300,5.1
2001,Canada,Unattached individuals,After-tax income,Second quintile,16600,11.5
2001,Canada,Unattached individuals,After-tax income,Third quintile,23700,16.4
2001,Canada,Unattached individuals,After-tax income,Fourth quintile,34400,23.8
2001,Canada,Unattached individuals,After-tax income,Highest quintile,62200,43.1
2002,Canada,All family units,Market income,Total of quintiles,60700,100
2002,Canada,All family units,Market income,Lowest quintile,6100,2
2002,Canada,All family units,Market income,Second quintile,22800,7.5
2002,Canada,All family units,Market income,Third quintile,44700,14.7
2002,Canada,All family units,Market income,Fourth quintile,74000,24.4
2002,Canada,All family units,Market income,Highest quintile,155600,51.3
2002,Canada,All family units,Total income,Total of quintiles,68900,100
2002,Canada,All family units,Total income,Lowest quintile,14600,4.2
2002,Canada,All family units,Total income,Second quintile,33600,9.7
2002,Canada,All family units,Total income,Third quintile,53700,15.6
2002,Canada,All family units,Total income,Fourth quintile,81600,23.7
2002,Canada,All family units,Total income,Highest quintile,160900,46.7
2002,Canada,All family units,After-tax income,Total of quintiles,56900,100
2002,Canada,All family units,After-tax income,Lowest quintile,14000,4.9
2002,Canada,All family units,After-tax income,Second quintile,30500,10.7
2002,Canada,All family units,After-tax income,Third quintile,46600,16.4
2002,Canada,All family units,After-tax income,Fourth quintile,68300,24
2002,Canada,All family units,After-tax income,Highest quintile,125000,43.9
2002,Canada,"Economic families, two persons or more",Market income,Total of quintiles,76600,100
2002,Canada,"Economic families, two persons or more",Market income,Lowest quintile,12700,3.3
2002,Canada,"Economic families, two persons or more",Market income,Second quintile,37800,9.9
2002,Canada,"Economic families, two persons or more",Market income,Third quintile,62200,16.2
2002,Canada,"Economic families, two persons or more",Market income,Fourth quintile,92200,24.1
2002,Canada,"Economic families, two persons or more",Market income,Highest quintile,178000,46.5
2002,Canada,"Economic families, two persons or more",Total income,Total of quintiles,85600,100
2002,Canada,"Economic families, two persons or more",Total income,Lowest quintile,25900,6
2002,Canada,"Economic families, two persons or more",Total income,Second quintile,49100,11.5
2002,Canada,"Economic families, two persons or more",Total income,Third quintile,71100,16.6
2002,Canada,"Economic families, two persons or more",Total income,Fourth quintile,99000,23.1
2002,Canada,"Economic families, two persons or more",Total income,Highest quintile,183100,42.8
2002,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,70500,100
2002,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,24600,7
2002,Canada,"Economic families, two persons or more",After-tax income,Second quintile,44100,12.5
2002,Canada,"Economic families, two persons or more",After-tax income,Third quintile,61000,17.3
2002,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,82200,23.3
2002,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,140600,39.9
2002,Canada,Unattached individuals,Market income,Total of quintiles,28700,100
2002,Canada,Unattached individuals,Market income,Lowest quintile,3400,2.4
2002,Canada,Unattached individuals,Market income,Second quintile,6900,4.8
2002,Canada,Unattached individuals,Market income,Third quintile,18700,13
2002,Canada,Unattached individuals,Market income,Fourth quintile,36200,25.2
2002,Canada,Unattached individuals,Market income,Highest quintile,78200,54.6
2002,Canada,Unattached individuals,Total income,Total of quintiles,35200,100
2002,Canada,Unattached individuals,Total income,Lowest quintile,8200,4.7
2002,Canada,Unattached individuals,Total income,Second quintile,17700,10.1
2002,Canada,Unattached individuals,Total income,Third quintile,27200,15.4
2002,Canada,Unattached individuals,Total income,Fourth quintile,41500,23.6
2002,Canada,Unattached individuals,Total income,Highest quintile,81400,46.3
2002,Canada,Unattached individuals,After-tax income,Total of quintiles,29500,100
2002,Canada,Unattached individuals,After-tax income,Lowest quintile,8000,5.4
2002,Canada,Unattached individuals,After-tax income,Second quintile,17200,11.6
2002,Canada,Unattached individuals,After-tax income,Third quintile,24500,16.6
2002,Canada,Unattached individuals,After-tax income,Fourth quintile,35000,23.7
2002,Canada,Unattached individuals,After-tax income,Highest quintile,62800,42.6
2003,Canada,All family units,Market income,Total of quintiles,60400,100
2003,Canada,All family units,Market income,Lowest quintile,6400,2.1
2003,Canada,All family units,Market income,Second quintile,22700,7.5
2003,Canada,All family units,Market income,Third quintile,44700,14.8
2003,Canada,All family units,Market income,Fourth quintile,74100,24.5
2003,Canada,All family units,Market income,Highest quintile,154100,51
2003,Canada,All family units,Total income,Total of quintiles,68500,100
2003,Canada,All family units,Total income,Lowest quintile,14600,4.3
2003,Canada,All family units,Total income,Second quintile,33400,9.7
2003,Canada,All family units,Total income,Third quintile,53800,15.7
2003,Canada,All family units,Total income,Fourth quintile,81600,23.8
2003,Canada,All family units,Total income,Highest quintile,159300,46.5
2003,Canada,All family units,After-tax income,Total of quintiles,56500,100
2003,Canada,All family units,After-tax income,Lowest quintile,13900,4.9
2003,Canada,All family units,After-tax income,Second quintile,30400,10.7
2003,Canada,All family units,After-tax income,Third quintile,46600,16.5
2003,Canada,All family units,After-tax income,Fourth quintile,68200,24.1
2003,Canada,All family units,After-tax income,Highest quintile,123400,43.7
2003,Canada,"Economic families, two persons or more",Market income,Total of quintiles,75900,100
2003,Canada,"Economic families, two persons or more",Market income,Lowest quintile,13300,3.5
2003,Canada,"Economic families, two persons or more",Market income,Second quintile,37100,9.8
2003,Canada,"Economic families, two persons or more",Market income,Third quintile,62300,16.4
2003,Canada,"Economic families, two persons or more",Market income,Fourth quintile,92100,24.3
2003,Canada,"Economic families, two persons or more",Market income,Highest quintile,174800,46
2003,Canada,"Economic families, two persons or more",Total income,Total of quintiles,85000,100
2003,Canada,"Economic families, two persons or more",Total income,Lowest quintile,26200,6.2
2003,Canada,"Economic families, two persons or more",Total income,Second quintile,48900,11.5
2003,Canada,"Economic families, two persons or more",Total income,Third quintile,71300,16.8
2003,Canada,"Economic families, two persons or more",Total income,Fourth quintile,98700,23.2
2003,Canada,"Economic families, two persons or more",Total income,Highest quintile,179900,42.3
2003,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,69900,100
2003,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,25000,7.1
2003,Canada,"Economic families, two persons or more",After-tax income,Second quintile,44000,12.6
2003,Canada,"Economic families, two persons or more",After-tax income,Third quintile,61000,17.4
2003,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,81600,23.3
2003,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,138200,39.5
2003,Canada,Unattached individuals,Market income,Total of quintiles,29600,100
2003,Canada,Unattached individuals,Market income,Lowest quintile,3700,2.5
2003,Canada,Unattached individuals,Market income,Second quintile,7000,4.7
2003,Canada,Unattached individuals,Market income,Third quintile,18100,12.2
2003,Canada,Unattached individuals,Market income,Fourth quintile,36900,25
2003,Canada,Unattached individuals,Market income,Highest quintile,82100,55.5
2003,Canada,Unattached individuals,Total income,Total of quintiles,35800,100
2003,Canada,Unattached individuals,Total income,Lowest quintile,8100,4.5
2003,Canada,Unattached individuals,Total income,Second quintile,17500,9.8
2003,Canada,Unattached individuals,Total income,Third quintile,26700,14.9
2003,Canada,Unattached individuals,Total income,Fourth quintile,41700,23.3
2003,Canada,Unattached individuals,Total income,Highest quintile,85100,47.5
2003,Canada,Unattached individuals,After-tax income,Total of quintiles,29800,100
2003,Canada,Unattached individuals,After-tax income,Lowest quintile,7700,5.2
2003,Canada,Unattached individuals,After-tax income,Second quintile,17000,11.4
2003,Canada,Unattached individuals,After-tax income,Third quintile,24100,16.2
2003,Canada,Unattached individuals,After-tax income,Fourth quintile,35100,23.6
2003,Canada,Unattached individuals,After-tax income,Highest quintile,65000,43.7
2004,Canada,All family units,Market income,Total of quintiles,61500,100
2004,Canada,All family units,Market income,Lowest quintile,6500,2.1
2004,Canada,All family units,Market income,Second quintile,23000,7.5
2004,Canada,All family units,Market income,Third quintile,44900,14.6
2004,Canada,All family units,Market income,Fourth quintile,75300,24.5
2004,Canada,All family units,Market income,Highest quintile,158000,51.3
2004,Canada,All family units,Total income,Total of quintiles,69700,100
2004,Canada,All family units,Total income,Lowest quintile,14600,4.2
2004,Canada,All family units,Total income,Second quintile,33700,9.7
2004,Canada,All family units,Total income,Third quintile,54200,15.6
2004,Canada,All family units,Total income,Fourth quintile,82700,23.7
2004,Canada,All family units,Total income,Highest quintile,163400,46.9
2004,Canada,All family units,After-tax income,Total of quintiles,57500,100
2004,Canada,All family units,After-tax income,Lowest quintile,13800,4.8
2004,Canada,All family units,After-tax income,Second quintile,30700,10.7
2004,Canada,All family units,After-tax income,Third quintile,47000,16.4
2004,Canada,All family units,After-tax income,Fourth quintile,69100,24
2004,Canada,All family units,After-tax income,Highest quintile,126800,44.1
2004,Canada,"Economic families, two persons or more",Market income,Total of quintiles,77800,100
2004,Canada,"Economic families, two persons or more",Market income,Lowest quintile,13800,3.5
2004,Canada,"Economic families, two persons or more",Market income,Second quintile,37600,9.7
2004,Canada,"Economic families, two persons or more",Market income,Third quintile,63100,16.2
2004,Canada,"Economic families, two persons or more",Market income,Fourth quintile,93800,24.1
2004,Canada,"Economic families, two persons or more",Market income,Highest quintile,181000,46.5
2004,Canada,"Economic families, two persons or more",Total income,Total of quintiles,87000,100
2004,Canada,"Economic families, two persons or more",Total income,Lowest quintile,26700,6.1
2004,Canada,"Economic families, two persons or more",Total income,Second quintile,49500,11.4
2004,Canada,"Economic families, two persons or more",Total income,Third quintile,72300,16.6
2004,Canada,"Economic families, two persons or more",Total income,Fourth quintile,100400,23.1
2004,Canada,"Economic families, two persons or more",Total income,Highest quintile,186400,42.8
2004,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,71600,100
2004,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,25300,7.1
2004,Canada,"Economic families, two persons or more",After-tax income,Second quintile,44600,12.5
2004,Canada,"Economic families, two persons or more",After-tax income,Third quintile,61900,17.3
2004,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,83100,23.2
2004,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,143200,40
2004,Canada,Unattached individuals,Market income,Total of quintiles,29500,100
2004,Canada,Unattached individuals,Market income,Lowest quintile,3400,2.3
2004,Canada,Unattached individuals,Market income,Second quintile,7800,5.3
2004,Canada,Unattached individuals,Market income,Third quintile,18300,12.4
2004,Canada,Unattached individuals,Market income,Fourth quintile,36700,25
2004,Canada,Unattached individuals,Market income,Highest quintile,81000,55
2004,Canada,Unattached individuals,Total income,Total of quintiles,35700,100
2004,Canada,Unattached individuals,Total income,Lowest quintile,7700,4.3
2004,Canada,Unattached individuals,Total income,Second quintile,17500,9.8
2004,Canada,Unattached individuals,Total income,Third quintile,27100,15.2
2004,Canada,Unattached individuals,Total income,Fourth quintile,42100,23.6
2004,Canada,Unattached individuals,Total income,Highest quintile,84000,47.1
2004,Canada,Unattached individuals,After-tax income,Total of quintiles,29700,100
2004,Canada,Unattached individuals,After-tax income,Lowest quintile,7500,5.1
2004,Canada,Unattached individuals,After-tax income,Second quintile,16800,11.3
2004,Canada,Unattached individuals,After-tax income,Third quintile,24300,16.4
2004,Canada,Unattached individuals,After-tax income,Fourth quintile,35400,23.8
2004,Canada,Unattached individuals,After-tax income,Highest quintile,64400,43.4
2005,Canada,All family units,Market income,Total of quintiles,62300,100
2005,Canada,All family units,Market income,Lowest quintile,6600,2.1
2005,Canada,All family units,Market income,Second quintile,23500,7.5
2005,Canada,All family units,Market income,Third quintile,46000,14.8
2005,Canada,All family units,Market income,Fourth quintile,76100,24.4
2005,Canada,All family units,Market income,Highest quintile,159100,51.1
2005,Canada,All family units,Total income,Total of quintiles,70300,100
2005,Canada,All family units,Total income,Lowest quintile,14400,4.1
2005,Canada,All family units,Total income,Second quintile,33900,9.6
2005,Canada,All family units,Total income,Third quintile,55200,15.7
2005,Canada,All family units,Total income,Fourth quintile,83900,23.9
2005,Canada,All family units,Total income,Highest quintile,164100,46.7
2005,Canada,All family units,After-tax income,Total of quintiles,58200,100
2005,Canada,All family units,After-tax income,Lowest quintile,13700,4.7
2005,Canada,All family units,After-tax income,Second quintile,30900,10.6
2005,Canada,All family units,After-tax income,Third quintile,48000,16.5
2005,Canada,All family units,After-tax income,Fourth quintile,70300,24.2
2005,Canada,All family units,After-tax income,Highest quintile,128000,44
2005,Canada,"Economic families, two persons or more",Market income,Total of quintiles,78700,100
2005,Canada,"Economic families, two persons or more",Market income,Lowest quintile,14100,3.6
2005,Canada,"Economic families, two persons or more",Market income,Second quintile,38900,9.9
2005,Canada,"Economic families, two persons or more",Market income,Third quintile,63800,16.2
2005,Canada,"Economic families, two persons or more",Market income,Fourth quintile,95600,24.3
2005,Canada,"Economic families, two persons or more",Market income,Highest quintile,181200,46
2005,Canada,"Economic families, two persons or more",Total income,Total of quintiles,87900,100
2005,Canada,"Economic families, two persons or more",Total income,Lowest quintile,26900,6.1
2005,Canada,"Economic families, two persons or more",Total income,Second quintile,50800,11.6
2005,Canada,"Economic families, two persons or more",Total income,Third quintile,73300,16.7
2005,Canada,"Economic families, two persons or more",Total income,Fourth quintile,102300,23.3
2005,Canada,"Economic families, two persons or more",Total income,Highest quintile,186000,42.3
2005,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,72600,100
2005,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,25600,7
2005,Canada,"Economic families, two persons or more",After-tax income,Second quintile,45800,12.6
2005,Canada,"Economic families, two persons or more",After-tax income,Third quintile,63000,17.4
2005,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,84900,23.4
2005,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,143600,39.6
2005,Canada,Unattached individuals,Market income,Total of quintiles,30200,100
2005,Canada,Unattached individuals,Market income,Lowest quintile,3700,2.4
2005,Canada,Unattached individuals,Market income,Second quintile,7500,4.9
2005,Canada,Unattached individuals,Market income,Third quintile,18600,12.3
2005,Canada,Unattached individuals,Market income,Fourth quintile,37300,24.7
2005,Canada,Unattached individuals,Market income,Highest quintile,84000,55.6
2005,Canada,Unattached individuals,Total income,Total of quintiles,36100,100
2005,Canada,Unattached individuals,Total income,Lowest quintile,7900,4.4
2005,Canada,Unattached individuals,Total income,Second quintile,17400,9.6
2005,Canada,Unattached individuals,Total income,Third quintile,26800,14.8
2005,Canada,Unattached individuals,Total income,Fourth quintile,42000,23.2
2005,Canada,Unattached individuals,Total income,Highest quintile,86700,48
2005,Canada,Unattached individuals,After-tax income,Total of quintiles,30300,100
2005,Canada,Unattached individuals,After-tax income,Lowest quintile,7700,5.1
2005,Canada,Unattached individuals,After-tax income,Second quintile,16900,11.2
2005,Canada,Unattached individuals,After-tax income,Third quintile,24300,16.1
2005,Canada,Unattached individuals,After-tax income,Fourth quintile,35600,23.6
2005,Canada,Unattached individuals,After-tax income,Highest quintile,66800,44.1
2006,Canada,All family units,Market income,Total of quintiles,63700,100
2006,Canada,All family units,Market income,Lowest quintile,7300,2.3
2006,Canada,All family units,Market income,Second quintile,24300,7.6
2006,Canada,All family units,Market income,Third quintile,47300,14.9
2006,Canada,All family units,Market income,Fourth quintile,77300,24.3
2006,Canada,All family units,Market income,Highest quintile,162200,50.9
2006,Canada,All family units,Total income,Total of quintiles,72100,100
2006,Canada,All family units,Total income,Lowest quintile,15100,4.2
2006,Canada,All family units,Total income,Second quintile,35100,9.7
2006,Canada,All family units,Total income,Third quintile,56600,15.7
2006,Canada,All family units,Total income,Fourth quintile,85700,23.8
2006,Canada,All family units,Total income,Highest quintile,167700,46.6
2006,Canada,All family units,After-tax income,Total of quintiles,59700,100
2006,Canada,All family units,After-tax income,Lowest quintile,14300,4.8
2006,Canada,All family units,After-tax income,Second quintile,32000,10.7
2006,Canada,All family units,After-tax income,Third quintile,49200,16.5
2006,Canada,All family units,After-tax income,Fourth quintile,71900,24.1
2006,Canada,All family units,After-tax income,Highest quintile,131100,43.9
2006,Canada,"Economic families, two persons or more",Market income,Total of quintiles,80300,100
2006,Canada,"Economic families, two persons or more",Market income,Lowest quintile,15300,3.8
2006,Canada,"Economic families, two persons or more",Market income,Second quintile,40300,10
2006,Canada,"Economic families, two persons or more",Market income,Third quintile,65200,16.2
2006,Canada,"Economic families, two persons or more",Market income,Fourth quintile,96500,24
2006,Canada,"Economic families, two persons or more",Market income,Highest quintile,184300,45.9
2006,Canada,"Economic families, two persons or more",Total income,Total of quintiles,89900,100
2006,Canada,"Economic families, two persons or more",Total income,Lowest quintile,28800,6.4
2006,Canada,"Economic families, two persons or more",Total income,Second quintile,52200,11.6
2006,Canada,"Economic families, two persons or more",Total income,Third quintile,75100,16.7
2006,Canada,"Economic families, two persons or more",Total income,Fourth quintile,104000,23.1
2006,Canada,"Economic families, two persons or more",Total income,Highest quintile,189500,42.2
2006,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,74400,100
2006,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,27300,7.3
2006,Canada,"Economic families, two persons or more",After-tax income,Second quintile,47000,12.6
2006,Canada,"Economic families, two persons or more",After-tax income,Third quintile,64500,17.3
2006,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,86500,23.2
2006,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,146900,39.5
2006,Canada,Unattached individuals,Market income,Total of quintiles,31600,100
2006,Canada,Unattached individuals,Market income,Lowest quintile,4000,2.5
2006,Canada,Unattached individuals,Market income,Second quintile,8100,5.1
2006,Canada,Unattached individuals,Market income,Third quintile,18900,12
2006,Canada,Unattached individuals,Market income,Fourth quintile,38700,24.5
2006,Canada,Unattached individuals,Market income,Highest quintile,88100,55.9
2006,Canada,Unattached individuals,Total income,Total of quintiles,37500,100
2006,Canada,Unattached individuals,Total income,Lowest quintile,7900,4.2
2006,Canada,Unattached individuals,Total income,Second quintile,17900,9.5
2006,Canada,Unattached individuals,Total income,Third quintile,27600,14.7
2006,Canada,Unattached individuals,Total income,Fourth quintile,43400,23.1
2006,Canada,Unattached individuals,Total income,Highest quintile,90900,48.5
2006,Canada,Unattached individuals,After-tax income,Total of quintiles,31200,100
2006,Canada,Unattached individuals,After-tax income,Lowest quintile,7500,4.8
2006,Canada,Unattached individuals,After-tax income,Second quintile,17300,11.1
